comments,likes,Target
 success ,0,Yogi
sir vishleshan,1,Yogi
yogi jit pakki,0,Yogi
love yogi baba,0,Yogi
modi je gar gar yogi je apgi,1,Yogi
brahman naraz yogi,1,Yogi
sudhirjii bolne yogi ji,0,Yogi
yogi prime minister,1,Yogi
jay yogi,0,Yogi
jay hind,1,Yogi
super uperrrrr,0,Yogi
oyogi,1,Yogi
yogi ,2,Yogi
jai yogi modi,1,Yogi
yogi pm banana,0,Yogi
योगी सुधीर चौधरी सर बोलने मौका दे हैजय योगी जीजय श्री राम,1,Yogi
योगी कार्य वाही सही,1,Yogi
mr sudhir brhi baat interview aapke shuruati swal bhut teekha oar shandaar  oar yogi jbav bhut sunder   jo sankalp purye oar aagye utthan kritsankalp,0,Yogi
yogi,1,Yogi
jai shree ram jai shree krishna ,1,Yogi
sar bihar agla cm yogi chahie mafiyaon udyog bihar berojgari,0,Yogi
sirf yogi,0,Yogi
uttarpradesh birthday uttar pradesh manuga satik reply seconds ithats offf sir,0,Yogi
yogi chief minister ,0,Yogi
जय श्री राम ,0,Yogi
dharm choro waat kro,0,Yogi
mahadev,0,Yogi
yogi,0,Yogi
achha sudhir ji koe cross questions lete rahata,0,Yogi
हर बार बीजेपी सरकार,2,Yogi
rajsthan aa jao yoge je,0,Yogi
सरकारी स्कूलों सरकारी अस्पतालों हालत खराब सर,1,Yogi
jay jay sri ram,0,Yogi
jai shri ram,0,Yogi
alredy brand super cm,0,Yogi
yogi je jindabad,0,Yogi
namata maharaj,0,Yogi
ayenge yogi,0,Yogi
जय योगी बाबा,0,Yogi
जै जै श्री राम,0,Yogi
humko jihadi khatm desh mathura janam bhoomi chiz ghanta fark ni padta jai shree ram,1,Yogi
सरनीतीश कुमार interview kijiye,0,Yogi
महराज प्रणाम यूपी योगी उपयोगी ,0,Yogi
जय जय श्री राम,0,Yogi
jay sri ram,0,Yogi
id bijali diwali light gul namazwadi party sampradaik thi,0,Yogi
jai bharat jai yogi maharaj,0,Yogi
duniya sbse gande cm pm modi yogi,0,Yogi
yogiji pradesh keipahle cm pas bastro alawa january live shades singh yadav etawah,0,Yogi
hara hamaare yogi baba,0,Yogi
jay gogi,1,Yogi
bjp channel declare zee news,0,Yogi
vote yogi,0,Yogi
jay shree ram,0,Yogi
योगी मुख्यमंत्री बनेंगे,0,Yogi
yogi yojana central government gina haiapana koe yojana gina galat bat haiaap modi dam pr cm banana chahate ,0,Yogi
bjp jai,0,Yogi
upyogi,0,Yogi
zee news,0,Yogi
rojgaar baat ni yuva maar,1,Yogi
jay maharaja jindabad,0,Yogi
hindu bacchon dharm bare desh bare dushmanon bare school shiksha deni,0,Yogi
lekhpal vacancy,0,Yogi
modi yogi,0,Yogi
seeto vijay,1,Yogi
samudayik sauchalya,0,Yogi
zeehindusegujarishebidhansabhadhoraharamevnoddhorharakotikatdiyajayseetjeetjagiwarnaseetharjaygibjpprtijindabad,1,Yogi
विजयी भवः ,0,Yogi
ladko jori gadbandhan tha,0,Yogi
जीते गा योगि हि,0,Yogi
ary patrkaar mahoday jantaa mudee rakhiyeyaa sirf bjp parchaar interview,0,Yogi
yogi leader,1,Yogi
zeenewjnibedanhekibidhansabhadhorarakiseetvinoddhorarakoseetdiyajayseetjeetjaygiwaranaharjaygi bjpprtijindabad,0,Yogi
जीतने गुंडे सब कोरोना काल सब नदी बह गए,1,Yogi
bjp,0,Yogi
support jogi modi,0,Yogi
karmyogiyogihisaradesapkekamkisarahanakarrahahaibhagwankeepkolambiumardejaihind,0,Yogi
pm india,0,Yogi
योगी आपने अच्छा काम बस कार्य दीजिए ग्राम प्रधानों नकेल कस दीजिए आपके दी जाने वाली निधि ग्राम प्रधान गलत उपयोग हैं। जनता सेवा बजाय परिवार सेवा हैं।,1,Yogi
enki deske jald pradhnmanti bananeki jurt hayyee,0,Yogi
dhesh djp ghat aak saval,0,Yogi
dunia bekar news reporter,0,Yogi
jay modi,0,Yogi
शेर हिंदूस्थान  महंत योगीजी आदित्यनाथ ,0,Yogi
जय योगी जीजय श्री राम,0,Yogi
मुझे लगता कि योगी आएंगे,0,Yogi
mr sudhir chaudhary oar upcm yogi aditya nath brilliant sakshtakar yogi samarthan oar yogi aayegye yogi swal jvab kha modi margdarshan sbhi kaam pm modi oar ayogi mhan jai modi jiyogi jai shri ram  ,0,Yogi
bahayogi ji,0,Yogi
ब्राम्हण पागल पता ब्राम्हण योगी नाराज़ है।आयेंगे योगी ही।,0,Yogi
bjp official,0,Yogi
yoji jii jindabad,0,Yogi
अमितशाह सम्पत्ति डबल है,0,Yogi
unemployment big topic indian,0,Yogi
हिंदूहृदयसम्राट महंत योगीजी आदित्यनाथ ,0,Yogi
जय सिया राम महाराज योगी,0,Yogi
support jogiji  jogi bjp paribar kehete paribar sabko saman manobhab  sirf kehne achhya  sach,0,Yogi
माननीय योगी आदित्यनाथ यूपी पुलिस कांस्टेबल भर्ती निकाले,0,Yogi
jay shree ram ,0,Yogi
जबतक बीजेपी विदाई तबतक ढिलाई नहीं॥,0,Yogi
कहीं सुना अवैद्यनाथ गुरु एक्सीडेंटल हिन्दू थे,0,Yogi
आएगा बाबा,0,Yogi
chato chato,0,Yogi
पकौड़े वाला तेल मॅंहगा गया॥,0,Yogi
यूपी खदेड़ा होबे,0,Yogi
गोदी मीडिया वायरस दोनों सावधानी बरतें॥,0,Yogi
ज्यादा भेदभाव वाला है ज्यादा जातिवाद नाम है उसको मीडिया छुपाया है,0,Yogi
चीरहरण वाले चलें महिलाओं सम्मान करने,0,Yogi
योगी उपयोगी पर। यूपीमें शिक्षा मित्रों समस्या अन देखा दुखी मन राजाज्ञा लागूहोने प्रतीक्षा हैं। काटां लगेगा उससे अनजान वने योगी बक्त नजरें इनायत दिल वसे रहने कार्य करें। काम सुधीर चौधरी संज्ञान दिला हैं। धन्यवाद,0,Yogi
जय योगी महाराज ,0,Yogi
scripted interview sabko hai,2,Yogi
सर कार्य अच्छा ताहे दिल शुक्रिया लेकिन नवजवानों नौकरी चाहिए हम लोगो नौकरी मिले परिवार गरीबी खुद मिटा लोगो टैलेंट खराब  सरi request sir,2,Yogi
modi jee make uttar pradesh india capital lagest indian states hub,0,Yogi
upyogiबहुत उपयोगी,0,Yogi
योगी अच्छा काम आज राजस्थान यूपी बिजली उधार ले जहां पनघट योजना तहत राजस्थान भरपूर बिजली कभी आज कोयले कमी राजस्थान बिजली महंगी देश डीजल पेट्रोल ज्यादा महंगा राजस्थान पंजाब सीमा   किलोमीटर दूर ₹ एक  लीटर पेट्रोल फर्क,1,Yogi
tumhein free mudda,0,Yogi
ऐसा मुख्यमंत्री कमान्ड  सारे उपयोगी कार्य सक्षम ऐसा दृढ निश्चयी कमान्डर हिन्दुस्तान पूरे विश्व क्षेत्र उपयोगी,0,Yogi
yogi  उपयोगी,0,Yogi
बात सही है बीजेपी परिवारवाद है,2,Yogi
बोये पेड बबूल आम कहासे पाये हर हर महादेव,0,Yogi
आजाद हिंदूस्थान लोकप्रिय शेरदिल मुख्यमंत्री महंत योगीजी आदित्यनाथ ,0,Yogi
yogi baba jindabad ,0,Yogi
wait watch……responsible graceful journalist real unbiased questions,80,Yogi
called real journalism … himmat question puchane,52,Yogi
saurabh sir journalism field  awaited interview,35,Yogi
love sourabh dwivedi grows unbiased nature,7,Yogi
पत्रकारिता। बगैर लाग लपेट बगैर द्वेष सीधे सीधे प्रश्न पूछा। जय ,46,Yogi
big achievement saurabh bhaihe made presence hard work realized big leaders visit answer questions,8,Yogi
love interview politicians power asked reals questions instead lollipop questions,7,Yogi
rrr movie excitement interviewke aa,178,Yogi
eagerly waiting cm answer saurabhs question,71,Yogi
हमे गर्व सौरभ द्विवेदी आपकी पत्रकारीता love,10,Yogi
wow finally yogiji finally giving real interview respects him,12,Yogi
eagerly awaiting time journalist genuine questions sitting minister kudos saurabh sir ,2,Yogi
मुझे खुशी लल्लनटॉप मेरा टैग प्रश्न पूछा पेपर लीक वाला ,37,Yogi
proud you genuine questions,42,Yogi
long time proper interview,8,Yogi
bold saurabh interview yogi ji,3,Yogi
saurabh dwivedi level journalism  salute boss  reporters jalegi interview dekhkar,1,Yogi
जय जय योगी आदित्यनाथ महाराज जी।,5,Yogi
happy hard hitting questions forward answers ,0,Yogi
electronic media walo sikhana master saurabh dwivedi,15,Yogi
amazing interview wait watch,0,Yogi
eagerly waiting interview neutral journalist india mr sourabh dwivedi cm highest population density state india mr yogi adityanath,1,Yogi
महाराज ईमानदार मिलेगा इसीलिए सोच बिचारकर वोट करे,5,Yogi
काश हमारे देश line media group saurabh सीख ले सच्ची पत्रकारिता। ,2,Yogi
eagerly waiting full interview,2,Yogi
believe yogi point  blunt quality ardent opponent praises,9,Yogi
love  lallantop show interview act unbiased media neutral media correct duty taking responsibility press media hats  definitely reason lallantop touching limitless sky,0,Yogi
सौरभ भैया फिल्म ट्रेलर क्लिप करके डाल इंटरव्यू डालिए यहां खलबली मच देखने,5,Yogi
fiery interview be woohoo,4,Yogi
इंतज़ार हमें देखने वाली बात होगी चर्चा बाकी न्यूज़ चैनल biased होगी तटस्थता आलोचनात्मक निष्पक्ष। इंतज़ार हमें सौरभ जी जैरी जी।,3,Yogi
वाह द्विवेदी स्वतंत्र पत्रकारिता निडर पत्रकारिता हमें गर्व आशा आगे निरंतर पथ चलेंगे  इंतज़ार,1,Yogi
literally time adityanaths facial expression changinglooking forward this,1,Yogi
proud sir ,1,Yogi
wait watch interview air tomorrow   pm,0,Yogi
jay yogi maharaj yogi ,0,Yogi
person pure class channel india,1,Yogi
exciting watch full episode badi machhli hath lagi hai,5,Yogi
awaited interview ,0,Yogi
eagerly waiting  imaandar interview,0,Yogi
gajab trailer ye wait see interview promo release movie love lallantop unbaised reporting,0,Yogi
awaited interview years,0,Yogi
proud sir excellent question,2,Yogi
gazab saurabh bhaiya patrkaarita zinda rkhi lallantop bhi desh maatr news source sirf news milta hai,2,Yogi
eagerly waiting genuine questions saurabh real problems masses common answers ms cm share unemployemt corona crisis management past present mandir hindutva,0,Yogi
up beleive day interview pm,0,Yogi
wait longer excitement level,0,Yogi
saurabh gem questions phaad dum,0,Yogi
baba kainterviewthis call interview bullshit question makhan lagana,1,Yogi
saurav sir eagerly waiting fiery interview,0,Yogi
salute sir aapko,0,Yogi
atleast mr yogi guts face press responsible delhi indeed,2,Yogi
highly excited cm,0,Yogi
great effort lallantop,1,Yogi
eagerly waiting sourabh bhaiya upload possibleand ,1,Yogi
yogi adityanath fulfilled poll promises left major issue opposition riots  yr testimony integrity education health safety security infra agri jobstremendous improvement  yrs,0,Yogi
shorab sir patrakar jaroorat ,1,Yogi
waiting this iconic interview ,0,Yogi
called prepared interview,1,Yogi
excited wait watch,0,Yogi
happy interviewing yogi adityanath questions offensive,0,Yogi
channel run tutorials socalled stream news giantssalute,0,Yogi
wow mann journalism,0,Yogi
waited interview saurabhji adityanath cm upchunav,0,Yogi
interview kiuki saurabh bhaiya hai,0,Yogi
politician journalist interview dena ,0,Yogi
real journalism  wait,0,Yogi
eagerly waiting interview saurabh aware upcoming life god bless ,0,Yogi
yogi pride  ,0,Yogi
cm adityanath tackle questions relevant public,0,Yogi
taraf saurabh bhaiya taraf yogi maharaj maja aayega bahutay,3,Yogi
finally journalist questions,0,Yogi
journalism ,0,Yogi
excited watch interview ,0,Yogi
called real gearnlism hatss saurabh bhaiyya,0,Yogi
exited swal poochrhs desh hit ummeed jaye bhrastachar andhvishwash ,2,Yogi
bestest episode lallantopjai jawan jai kisaanhar mahadevayenge yogi mahadev kripa ur aashirvaad yogi pe,1,Yogi
questions asked asked godi media hope asked followup questions well,0,Yogi
exited watch interview,0,Yogi
wing politicians afraid left wing journalists vice versa phenomenal,0,Yogi
salute lallantop himmat question real journalism chatukarita,0,Yogi
innocence smile criminal,0,Yogi
waiting thisnice,1,Yogi
excited watch episode,0,Yogi
वाह सौरभ भाई जबरदस्त सवाल पूछे हैं। दमदार इंटरव्यू होगा। वर्ना गोदी मीडिया सवाल पूछती जानते हैं।,0,Yogi
guts accept interview today era fishy,0,Yogi
interview jabardast haii ,0,Yogi
amazing,0,Yogi
tareef burai saurabh bhaiya puche aam janta sawal,2,Yogi
ultimately interview maza layega ,0,Yogi
waitingfor interview ,1,Yogi
chaa gye saurabh bhaiya aap,0,Yogi
chalo interview dekhne layak hai,6,Yogi
hahaha promo hit hai full episode superhit hoga,0,Yogi
promo daal diye dhamakedaar interview,0,Yogi
brilliant teaser organisation me saurabh dwivedi anjana om kashyap hai contradiction,0,Yogi
wait interview,0,Yogi
saurabh bhayya zindabad ,1,Yogi
awesome,0,Yogi
sacchi patrkarita mai kl apka interview jarur dhakunga,2,Yogi
chahe exit pol analysis karlo chahe virodh karlo sarkar phir maharaj bhale   vote jai hind vandemataram ,1,Yogi
